bookID,isbn,title,author,contributors,book_series,average_rating,num_pages,ratings_count,text_reviews_count,isbn13,language_code,publication_date,publisher
476,446579785,the coming economic collapse: how you can thrive when oil costs $200 a barrel,stephen leeb,glen c. strathy,n,3.4,211,213,26,9780000000000.0,eng,2006-02-01,business plus
477,052138673x,collapse of complex societies,joseph a. tainter,,n,4.15,262,719,86,9780000000000.0,eng,1990-03-29,cambridge university press
478,743203046,bowling alone: the collapse and revival of american community,robert d. putnam,,n,3.8,544,4762,512,9780000000000.0,eng,2001-08-07,simon  schuster
481,034543871x,the collapse of the common good: how america's lawsuit culture undermines our freedom,philip k. howard,,n,3.91,272,62,4,9780000000000.0,eng,2002-01-29,ballantine books
484,393318281,reinventing the enemy's language: contemporary native women's writings of north america,joy harjo,gloria bird/beth cuthand/valerie martinez/patricia blanco,n,4.39,576,278,20,9780000000000.0,eng,1998-09-17,w. w. norton  company
493,1599869942,my inventions,nikola tesla,,n,4.01,88,2862,262,9780000000000.0,eng,2006-05-17,filiquarian publishing  llc.
494,806519606,wizard: the life and times of nikola tesla: biography of a genius,marc j.  seifer,william h. terbo,n,3.78,542,2829,334,9780000000000.0,eng,2001-02-01,citadel
497,822549204,nikola tesla: a spark of genius,carol dommermuth-costa,,n,3.93,144,105,5,9780000000000.0,eng,1994-10-01,lerner publications
3967,2266111574,la chute d'hypérion ii,dan simmons,guy abadia,n,4.2,347,21,1,9780000000000.0,fra,2000-12-26,pocket
511,373792689,boys of summer,julie elizabeth leto,leslie kelly/kimberly raye,n,3.77,249,478,12,9780000000000.0,eng,2006-06-27,harlequin blaze
515,974514055,programming ruby: the pragmatic programmers' guide,dave thomas,chad fowler/andy hunt,n,4.03,828,1577,49,9780000000000.0,eng,2004-10-11,pragmatic bookshelf
21365,553502697,from the corner of his eye,dean koontz,stephen lang,n,4.03,0,29,3,9780000000000.0,eng,2000-12-26,random house audio publishing group
524,307281701,lord of the flies,william golding,,n,3.68,6,408,96,9780000000000.0,eng,2005-10-11,listening library (audio)
531,812969707,a war like no other: how the athenians & spartans fought the peloponnesian war,victor davis hanson,,n,4.11,397,1693,100,9780000000000.0,eng,2006-09-12,random house
534,60255080,we were not like other people,ephraim sevela,antonina w. bouis,n,4.14,216,1,0,9780000000000.0,eng,1989-01-01,harpercollins publishers
537,330485385,the lovely bones,alice sebold,,n,3.81,328,6485,966,9780000000000.0,eng,2003-06-01,picador
538,159413023x,the lovely bones,alice sebold,,n,3.81,532,367,73,9780000000000.0,eng,2004-04-01,large print press
539,345360354,lovely in her bones (elizabeth macpherson  #2),sharyn mccrumb,,n,3.8,224,1371,43,9780000000000.0,eng,1990-05-13,ballantine books
565,321303474,the zen of css design: visual enlightenment for the web,dave shea,molly e. holzschlag,n,3.98,296,793,28,785000000000.0,eng,2005-02-17,peachpit press
570,321430840,html  xhtml  and css (visual quickstart guide),elizabeth castro,,n,3.8,456,549,42,9780000000000.0,eng,2006-08-01,peachpit press
576,3822840858,1000 record covers,michael ochs,patrick javault/ulrike wasel,n,3.85,575,288,31,9780000000000.0,mul,2005-05-15,taschen
597,743264460,killing yourself to live: 85% of a true story,chuck klosterman,,n,3.81,245,26381,1109,9780000000000.0,eng,2006-06-13,scribner
599,743236017,sex  drugs  and cocoa puffs: a low culture manifesto,chuck klosterman,,n,3.73,272,62089,3324,9780000000000.0,eng,2004-07-02,scribner
619,553572490,vice (v  #8),jane feather,,n,3.51,419,474,19,9780000000000.0,eng,1996-05-02,bantam
629,60589469,zen and the art of motorcycle maintenance: an inquiry into values (phaedrus  #1),robert m. pirsig,,n,3.77,540,166046,6446,9780000000000.0,eng,2006-04-25,harpertorch
639,802789471,once upon a cool motorcycle dude,kevin o'malley,carol heyer/scott goto,n,4.08,32,1773,274,9780000000000.0,eng,2005-04-01,walker & company
642,688060692,guidebook to zen and the art of motorcycle maintenance,ronald l. disanto,thomas j. steele,n,3.72,408,286,10,9780000000000.0,eng,1990-11-19,william morrow paperbacks
643,185960515x,motorcycle basics techbook,john harold haynes,,n,3.85,222,40,2,9780000000000.0,eng,2002-07-05,haynes manuals n. america  inc.
650,1592530877,logo lounge: 2 000 international identities by leading designers,catharine m. fishel,bill gardner,n,3.93,191,27,0,9780000000000.0,eng,2004-09-01,rockport publishers
655,451528808,the death of ivan ilych and other stories,leo tolstoy,hugh mclean,n,4.11,304,7300,266,9780000000000.0,eng,2003-04-01,signet classics
656,192833987,war and peace,leo tolstoy,henry gifford/aylmer maude/louise maude,n,4.11,1392,211671,6245,9780000000000.0,eng,1998-06-25,oxford university press
658,486451380,the kingdom of god is within you,leo tolstoy,constance garnett,n,4.13,352,2403,210,9780000000000.0,eng,2006-09-08,dover publications
662,452011876,atlas shrugged,ayn rand,leonard peikoff,n,3.69,1168,322483,14702,9780000000000.0,eng,1999-08-01,plume
663,451163087,for the new intellectual: the philosophy of ayn rand,ayn rand,,n,3.68,224,2750,108,9780000000000.0,eng,2063-12-01,signet book
664,452286751,the fountainhead,ayn rand,,n,3.87,752,1886,229,9780000000000.0,eng,2005-04-26,dutton
665,451163931,the virtue of selfishness: a new concept of egoism,ayn rand,nathaniel branden,n,3.51,176,11462,467,9780000000000.0,eng,2064-11-01,signet
667,452281253,anthem,ayn rand,,n,3.63,105,110952,7277,9780000000000.0,eng,1999-12-01,nal
668,451187849,we the living,ayn rand,leonard peikoff,n,3.91,464,23199,1086,9780000000000.0,eng,1996-01-01,signet
669,451147952,capitalism: the unknown ideal,ayn rand,nathaniel branden/alan greenspan/robert hessen,n,3.88,340,3501,153,9780000000000.0,eng,1986-07-15,signet
670,452274044,letters of ayn rand,ayn rand,michael s. berliner/leonard peikoff,n,3.96,681,18,2,9780000000000.0,eng,1997-02-01,nal
672,471791431,sailing for dummies,j.j. isler,peter isler,n,3.95,416,150,7,9780000000000.0,eng,2006-06-01,for dummies
675,553803816,sailing from byzantium: how a lost empire shaped the world,colin  wells,,n,3.88,368,646,83,9780000000000.0,eng,2006-07-25,delacorte press
676,375755195,sailing alone around the room: new and selected poems,billy collins,,n,4.23,192,12180,630,9780000000000.0,eng,2002-09-17,random house trade paperbacks
678,1592283195,the greatest sailing stories ever told: twenty-seven unforgettable stories,christopher caswell,,n,3.62,286,51,5,9780000000000.0,eng,2004-04-01,lyons press
681,975599518,"natural cures ""they"" don't want you to know about",kevin trudeau,,n,3.09,571,1601,284,9780000000000.0,eng,2004-01-01,alliance publishing
685,374502005,the natural,bernard malamud,kevin baker,n,3.63,231,8854,672,9780000000000.0,eng,2003-07-07,farrar straus giroux
698,307263940,digging to america,anne tyler,,n,3.55,277,17155,1841,9780000000000.0,eng,2006-05-02,alfred a. knopf
700,312405545,rereading america: cultural contexts for critical thinking and writing,gary colombo,bonnie lisle,n,3.77,826,44,3,9780000000000.0,eng,2004-01-21,bedford books
702,019517013x,modern latin america,thomas e. skidmore,peter h. smith,n,3.59,528,234,11,9780000000000.0,eng,2004-10-07,oxford university press  usa
703,1400079497,the plot against america,philip roth,,n,3.77,391,33321,2925,9780000000000.0,eng,2005-09-27,vintage international
707,688171621,naked pictures of famous people,jon   stewart,,n,3.59,164,8703,417,9780000000000.0,eng,1999-09-22,dey street books
759,60932686,collected stories,gabriel garcía márquez,gregory rabassa/j.s. bernstein,n,4.19,352,6375,179,9780000000000.0,eng,2008-05-13,harper perennial modern classics
762,1400034957,crónica de una muerte anunciada,gabriel garcía márquez,,n,3.97,118,7888,411,9780000000000.0,spa,2003-10-14,vintage espanol
763,307350428,cien años de soledad,gabriel garcía márquez,,n,4.07,496,130,5,9780000000000.0,spa,2006-02-07,plaza y janes
764,307350444,del amor y otros demonios,gabriel garcía márquez,,n,3.98,176,4508,278,9780000000000.0,spa,2006-02-07,plaza y janes
765,140003454x,living to tell the tale,gabriel garcía márquez,edith grossman,n,3.99,533,397,47,9780000000000.0,eng,2004-10-12,vintage
766,1400095808,memoria de mis putas tristes,gabriel garcía márquez,,n,3.6,112,5856,377,9780000000000.0,spa,2004-10-19,vintage espanol
771,375708111,the elegant universe: superstrings  hidden dimensions  and the quest for the ultimate theory,brian greene,,y,4.07,425,32569,1058,9780000000000.0,eng,2004-09-02,vintage books usa
775,086171492x,pure and simple: the extraordinary teachings of a thai buddhist laywoman,upasika kee nanayon,thanissaro bhikkhu,n,4.29,288,37,6,9780000000000.0,eng,2005-05-15,wisdom publications
787,184353584x,the mini rough guide to london,rob humphreys,beth chaplin/rebecca morrill,n,3.75,363,1,0,9780000000000.0,eng,2006-04-01,rough guides
793,1740594770,best of london (lonely planet best of),lonely planet,sarah johnstone/steve fallon,n,3.83,128,11,0,9780000000000.0,eng,2004-09-01,lonely planet
797,8408064762,lonely planet londres,lonely planet,sarah johnstone/tom masters,n,4.03,480,0,0,9790000000000.0,spa,2006-05-01,geoplaneta
799,1740592050,out to eat london 2002 (lonely planet out to eat),lonely planet,mark honan,n,0.0,295,0,0,9780000000000.0,eng,2001-09-01,lonely planet
815,618710531,three nights in august: strategy  heartbreak  and joy inside the mind of a manager,h.g. bissinger,,n,3.88,287,6870,237,9780000000000.0,eng,2006-04-04,mariner books
816,60512806,cryptonomicon,neal stephenson,,n,4.25,1139,83184,4249,9780000000000.0,eng,2002-11-01,avon
821,2228894168,le réseau kinakuta (cryptonomicon  #2),neal stephenson,,n,4.1,418,5,0,9780000000000.0,fra,2001-03-31,payot
822,60733357,the confusion (the baroque cycle  #2),neal stephenson,,n,4.26,815,19320,565,9780000000000.0,eng,2005-06-14,william morrow paperbacks
823,60593083,quicksilver (the baroque cycle  #1),neal stephenson,,n,3.93,927,30872,1735,9780000000000.0,eng,2004-09-21,harpercollins perennial
824,553383442,the cobweb,neal stephenson,j. frederick george,n,3.61,448,2465,137,9780000000000.0,eng,2005-05-31,spectra books
826,380816032,the big u,neal stephenson,,n,3.25,308,4657,223,9780000000000.0,eng,2001-02-06,william morrow paperbacks
45516,66619912,the die broke financial problem solver,stephen m. pollan,mark levine,n,2.33,272,3,0,9780000000000.0,eng,2000-12-26,william morrow paperbacks
828,553383434,interface,neal stephenson,george f. jewsbury/stephen  bury,n,3.68,640,4731,270,9780000000000.0,eng,2005-05-31,spectra
829,60833181,odalisque (the baroque cycle  vol. 1  book 3),neal stephenson,,n,4.2,464,1567,65,9780000000000.0,eng,2006-03-28,harpertorch
168,742508803,growing up untouchable in india: a dalit autobiography,vasant moon,gail omvedt/eleanor zelliot,n,3.65,224,16,4,9780000000000.0,eng,2000-12-20,rowman & littlefield publishers
834,1880685353,harrington on hold 'em: expert strategy for no-limit tournaments  volume ii: the endgame,dan harrington,bill robertie,n,4.16,450,1474,30,9780000000000.0,eng,2005-06-01,two plus two publishing llc
835,1880685337,harrington on hold 'em: expert strategy for no-limit tournaments  volume i: strategic play,dan harrington,bill robertie,n,4.24,381,1929,72,9780000000000.0,eng,2004-12-01,two plus two publishing llc
840,465067107,the design of everyday things,donald a. norman,,n,4.17,240,18602,1379,9780000000000.0,eng,2002-09-19,basic books
841,465051367,emotional design: why we love (or hate) everyday things,donald a. norman,,n,3.95,272,3702,149,9780000000000.0,eng,2005-05-11,basic books
842,465067093,the psychology of everyday things,donald a. norman,,n,4.17,257,265,31,9780000000000.0,eng,1988-06-13,basic books
848,898709199,no price too high: a pentecostal preacher becomes catholic - the inspirational story of alex jones as told to diane hanson,alex c. jones,diane m. hanson/stephen k. ray,n,4.27,259,51,7,9780000000000.0,eng,2006-04-30,ignatius press
864,60887966,the alchemist,paulo coelho,alan r. clarke/james noel smith,n,3.86,192,920,76,9780000000000.0,eng,2006-05-02,harperone
865,61122416,the alchemist,paulo coelho,alan r. clarke/özdemir i̇nce,n,3.86,197,1631221,55843,9780000000000.0,eng,1993-05-01,harpercollins
866,142150460x,fullmetal alchemist  vol. 9 (fullmetal alchemist  #9),hiromu arakawa,akira watanabe,n,4.57,192,9013,153,9780000000000.0,eng,2006-09-19,viz media llc
868,1591169259,fullmetal alchemist  vol. 3 (fullmetal alchemist  #3),hiromu arakawa,akira watanabe,n,4.56,192,16666,299,9780000000000.0,eng,2005-09-13,viz media llc
869,1421504596,fullmetal alchemist  vol. 8 (fullmetal alchemist  #8),hiromu arakawa,akira watanabe,n,4.57,192,11451,161,9780000000000.0,eng,2006-07-18,viz media llc
870,1591169208,fullmetal alchemist  vol. 1 (fullmetal alchemist  #1),hiromu arakawa,akira watanabe,n,4.5,192,111091,1427,9780000000000.0,eng,2005-05-03,viz media llc
871,1591169291,fullmetal alchemist  vol. 4 (fullmetal alchemist  #4),hiromu arakawa,akira watanabe,n,4.55,200,10752,294,9780000000000.0,eng,2005-11-08,viz media llc
872,006019250x,the illustrated alchemist: a fable about following your dream,paulo coelho,alan r. clarke/mœbius,n,3.86,198,251,32,9780000000000.0,eng,1998-11-01,harpercollins publishers
873,1591169232,fullmetal alchemist  vol. 2 (fullmetal alchemist  #2),hiromu arakawa,akira watanabe,n,4.52,192,14923,419,9780000000000.0,eng,2005-07-05,viz media llc
880,812974611,pompeii,robert   harris,,n,3.82,274,26922,1726,9780000000000.0,eng,2005-11-08,random house trade paperbacks
888,158715739x,the last days of pompeii,edward bulwer-lytton,john gregory betancourt,n,3.6,360,1156,68,9780000000000.0,eng,2002-12-03,borgo press
890,142000671,of mice and men,john steinbeck,,n,3.87,103,1755253,25554,9780000000000.0,eng,2002-01-08,penguin books
900,60554738,the game: penetrating the secret society of pickup artists,neil strauss,,n,3.74,464,20529,1592,9780000000000.0,eng,2005-09-06,it books
902,014240120x,the westing game,ellen raskin,,n,4.02,182,142121,8782,9780000000000.0,eng,2004-04-12,puffin
903,808553038,the egypt game,zilpha keatley snyder,,n,3.83,215,30231,1130,9780000000000.0,eng,2009-07-07,turtleback books
929,1400096898,memoirs of a geisha,arthur golden,,n,4.11,503,280309,3703,9780000000000.0,eng,2005-11-22,vintage books usa
930,739326228,memoirs of a geisha,arthur golden,,n,4.11,434,1301083,19296,9780000000000.0,eng,2005-11-15,random house large print publishing
931,99498189,memoirs of a geisha,arthur golden,,n,4.11,497,2122,256,9780000000000.0,eng,2005-12-01,vintage
932,1557046832,memoirs of a geisha: a portrait of the film,david        james,peggy mulloy/rob marshall/arthur golden,n,4.08,144,145,8,9780000000000.0,eng,2005-10-20,newmarket press
933,99771519,memoirs of a geisha,arthur golden,,n,4.11,497,4189,462,9780000000000.0,eng,1998-06-04,vintage
935,074343059x,geisha of gion,mineko iwasaki,rande brown,n,3.93,334,1556,158,9780000000000.0,eng,2003-05-06,pocket books
941,1932664394,love as a foreign language #5,j. torres,eric  kim,n,3.44,58,9,2,9780000000000.0,eng,2006-02-01,oni press
944,521750849,jungle love,margaret johnson,philip prowse,n,3.41,95,59,7,9780000000000.0,eng,2002-08-01,cambridge university press
955,802415318,the 5 love languages / the 5 love languages journal,gary chapman,,n,4.7,0,22,4,9780000000000.0,eng,2005-01-01,moody publishers
960,1416524797,angels & demons (robert langdon  #1),dan brown,,n,3.89,736,2418736,21303,9780000000000.0,eng,2006-04-01,pocket books
965,849561877x,ángeles y demonios (robert langdon  #1),dan brown,,n,3.89,508,196,20,9790000000000.0,spa,2005-12-01,umbriel
966,972859896,angeles & demonios,dan brown,raúl amundaray,n,3.89,18,65,7,9780000000000.0,spa,2005-12-01,fonolibro
968,307277674,the da vinci code (robert langdon  #2),dan brown,,n,3.84,489,1679706,35877,9780000000000.0,eng,2006-03-28,anchor
969,076792603x,the da vinci code,dan brown,,n,3.84,467,1120,105,9780000000000.0,eng,2006-03-28,broadway books
972,2266144340,da vinci code (robert langdon  #2),dan brown,daniel roche,n,3.84,744,377,16,9780000000000.0,fra,2005-05-03,pocket
975,1416524800,deception point,dan brown,,n,3.71,736,4919,410,9780000000000.0,eng,2006-04-01,pocket books
977,552151769,deception point,dan brown,,n,3.71,585,3353,183,9780000000000.0,eng,2004-05-01,corgi books
980,593055071,deception point,dan brown,,n,3.71,448,61,4,9780000000000.0,eng,2005-08-01,bantam press
987,078601606x,a killing rain (louis kincaid  #6),p.j. parrish,,n,4.04,383,456,41,9780000000000.0,eng,2005-02-01,pinnacle
998,671015206,the millionaire next door: the surprising secrets of america's wealthy,thomas j. stanley,william d. danko,n,4.03,258,61760,2600,9780000000000.0,eng,1998-10-01,gallery books
